longitude,latitude,DataOwner Code = OVA,Quay-nr CHB,Haltenr vv,Duplicaat haltenr,Haltebordnr,Haltenaam CHB,Haltenaam CHB correctie,Perron-aanduiding,Woonplaats,Woonplaats correctie,Gemeente code,Gemeente naam,Wegbeheerder naam,Wegbeheerder naam correctie,Wegbeheerder type,Wegbeheerder type correctie,Straat,Straat correctie,Locatieomschrijving,Lijnen en Bestemmingen,Hoofdmodaliteit,StopPlace Code CHB,Tweede Modaliteit CHB,StopPlace Code CHB correctie,RD-X correctie,RD-Y correctie,Windroosrichting [graden],Windroosrichting correctie [graden],Status,Status correctie,Type halte,Type halte correctie,Opnamedatum + tijdstip / ingangsdatum,Aanpassing motorisch beperkten [Y/N],Aanpassing visueel beperkten [Y/N],Perrontype,Diepte haltehaven [meter],Halteerlengte inrijhoek [meter],Lengte halteerplaats [meter],Halteerlengte uitrijhoek [meter],Perron hoogte [meter],Perronbreedte instapdeur [meter],Perronbreedte uitstapdeur [meter],Lengte verhoogde deel perron [meter],Minimale breedte barriere vrije doorgang perron [meter],Hellingbaan aanwezig? [Y/N],Lengte hellingbaan [meter],Breedte aanlooproute/hellingbaan [meter],Hoogteverschil tussen perron en directe omgeving [meter],Markering perronrand [Y/N],Geleidelijn aanwezig [Y/N],Geleidelijn over hele lengte halte [Y/N],Aansluiting geleidelijn op omgeving [Y/N],Instap-markering aanwezig [Y/N],Instap-markering afwijking in kleur - klank en/of tast [Y/N],Haltebord aanwezig [Y/N],Niveau [-2 / -1 / 0 / 1 / 2],Lift aanwezig [Y/N],Afvalbak aanwezig? [Y/N],Halte verlicht? [Y/N],Abri Aanwezig [Y/N],Informatie-vitrine aanwezig [Y/N],Reclame in abri? [Y/N],Zitgelegenheid aanwezig [Y/N],Fiets-parkeer-voorziening [Y/N],Aantal fietsplaatsen,OVC in-uitcheck op halte? [Y/N],OVC oplaad-faciliteit aanwezig op halte? [Y/N],Aanwezigheid statische reisinfo: Halte-vertrekstaat [Y/N],Lijnennet-kaart aanwezig? [Y/N],DRIS aanwezig? [Y/N],DRIS audioknop aanwezig? [Y/N],Aantal regels op DRIS,Haltefotoref,Opnamedatum foto,Opmerkingen,Perron toegankelijk vanuit directe omgeving? [Y/N],Stasteun [Y/N]
5.117170558733686,52.093430499435001,PUT,NL:Q:50003360,50003360,0,,Neude,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Potterstraat,,,"251 Utrecht CS via Zeist-Centr., 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 4 Utrecht CS via Biltstraat, 412 Utrecht CS Centrumzijde, 447 Houten via Lunetten, 452 Utrecht CS Centrumzijde, 474 Vianen via Galecop, 495 IJsselstein via Jutphaas, 5 Kanaleneiland via Utrecht CS, 51 Utrecht CS via Kerckebosch, 52 Utrecht CS Centrumzijde, 52 Utrecht CS via Zeist, 53 Utrecht CS Centrumzijde, 55 Utrecht CS Centrumzijde, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 8 Lunetten via Utrecht CS, 251 Utrecht CS via Zeist-Centr., 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 4 Utrecht CS via Biltstraat, 412 Utrecht CS Centrumzijde, 447 Houten via Lunetten, 452 Utrecht CS Centrumzijde, 474 Vianen via Galecop, 495 IJsselstein via Jutphaas, 5 Kanaleneiland via Utrecht CS, 51 Utrecht CS via Kerckebosch, 52 Utrecht CS Centrumzijde, 52 Utrecht CS via Zeist, 53 Utrecht CS Centrumzijde, 55 Utrecht CS Centrumzijde, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 8 Lunetten via Utrecht CS, 407 Oudewater , 407 Utrecht CS , 50 Utrecht CS , 407 Oudewater , 407 Utrecht CS , 50 Utrecht CS",bus,nl.bus.50000360,,,,,266,,available,,regular,,2012-08-05 10:11:00,Y,Y,langshalte,0,0,60,0,"0,18","2,50","2,50",60,1,N,0,"1,50","0,12",N,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,AD475F90-F17D-4F9C-82B96BB4F27796D6.JPG,2012-08-06 10:11:12,,N,N
5.117945504493253,52.085900270721382,PUT,NL:Q:50002240,50002240,0,,Nicolaas Beetsstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Catharijnesingel,,,"2 Museumkwartier, 2 Museumkwartier",bus,nl.bus.50002240,,,,,318,,available,,regular,,2012-08-05 09:40:00,Y,Y,langshalte,0,0,18,0,"0,18",18,18,18,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,01FF23E1-771C-497E-97A89AC5A25585E1.JPG,2012-08-06 09:39:10,,N,N
5.045771101981472,52.119984868941074,PUT,NL:Q:59140200,59140200,0,,Niels Bohrweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Niels Bohrweg,,,"38 Utrecht CS via Lage Weide, 48 Nieuwegein via L. Rijn NS, 38 Utrecht CS via Lage Weide, 48 Nieuwegein via L. Rijn NS",bus,,,,,,240,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.046672383508196,52.120508781273742,PUT,NL:Q:59140210,59140210,0,,Niels Bohrweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Niels Bohrweg,,,"38 Maarssen NS via Lage Weide, 48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein, 38 Maarssen NS via Lage Weide, 48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein",bus,,,,,,60,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.089337890734909,52.116067303455075,PUT,NL:Q:59151170,59151170,0,,Niftarlakeplantsoen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Niftarlakeplantsoen,,,"16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen, 16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen",bus,,,,,,338,,available,,regular,,2012-08-05 11:57:00,Y,Y,langshalte,0,0,18,0,"0,18","2,10","2,10",22,1,N,0,"2,10","0,09",Y,Y,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,,F25440AC-19EB-4F62-BFB77A0561FC79E8.JPG,2012-08-06 11:56:12,,N,N
5.089426865521146,52.115860803211994,PUT,NL:Q:59151180,59151180,0,,Niftarlakeplantsoen,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Muiderslotplantsoen,,,"16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D",bus,,,,,,158,,available,,regular,,2012-08-05 11:55:00,Y,Y,langshalte,0,0,18,0,"0,18","2,40","2,40",22,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,N,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,7EF9E022-4438-4B79-82C80E9A51FF860B.JPG,2012-08-06 11:54:42,,N,N
5.105509381549915,52.102984489528914,PUT,NL:Q:50000530,50000530,0,,Nijenoord,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijenoord,,,"16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D, 6 Utrecht CS Centrumzijde, 16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D, 6 Utrecht CS Centrumzijde",bus,nl.bus.50000530,,,,,109,,available,,regular,,2012-08-05 11:27:00,Y,Y,langshalte,0,0,24,0,"0,18","2,80","2,80",24,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,1F70651F-6310-4964-8554F59D8966062D.JPG,2012-08-06 11:26:36,,N,N
5.105815205747061,52.103093076258745,PUT,NL:Q:50000540,50000540,0,,Nijenoord,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijenoord,,,"16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen, 6 Nijenoord, 6 Overvecht-Noord via Nijenoord, 16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen, 6 Nijenoord, 6 Overvecht-Noord via Nijenoord",bus,nl.bus.50000530,,,,,297,,available,,regular,,2012-08-05 11:28:00,Y,Y,langshalte,0,0,24,0,"0,18","2,80","2,80",24,1,N,0,"1,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,02196518-48C6-4EC9-975ED8D261266D4F.JPG,2012-08-06 11:27:55,,N,N
5.112045586214514,52.122387114788516,PUT,NL:Q:59150770,59150770,0,,Nijldreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijldreef,,,"9 Utrecht CS Centrumzijde, 9 Utrecht CS Centrumzijde",bus,,,,,,120,,available,,regular,,2011-03-20 14:42:00,Y,Y,langshalte,0,18,0,0,"0,18",2,2,18,1,N,0,2,"0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,6F9E1516-009B-48AF-8D12DB43DD8CB510.JPG,2011-03-21 14:41:58,,N,N
5.112354211942905,52.122064265447435,PUT,NL:Q:59150780,59150780,0,,Nijldreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijldreef,,,"9 Overvecht-Noord via Talmalaan, 9 Overvecht-Noord via Talmalaan",bus,,,,,,51,,available,,regular,,2011-03-20 14:43:00,Y,Y,langshalte,0,18,0,0,"0,18","2,50","2,50",18,1,N,0,"2,50","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,2FB2BD71-9349-49C6-A4723789B0DDF78A.JPG,2011-03-21 14:43:08,,N,N
5.085311259750423,52.100498748516102,PUT,NL:Q:50007070,50007070,0,,Nijverheidsweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijverheidsweg,,,"25 Utrecht CS Jaarbeurszijde, 25 Utrecht CS Jaarbeurszijde",bus,,,,,,100,,available,,regular,,2011-04-26 11:50:00,Y,Y,langshalte,0,0,18,0,"0,18","2,85","2,85",18,1,N,0,"2,85","0,09",Y,Y,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,ABE70BAD-3EE2-49EE-B7D5747DD7C0C4A4.JPG,2011-04-22 10:25:25,,N,N
5.085457326425457,52.100481146243574,PUT,NL:Q:50007080,50007080,0,,Nijverheidsweg,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Nijverheidsweg,,,"25 Cartesiusweg via Oog in Al, 25 Cartesiusweg via Oog in Al",bus,,,,,,280,,available,,regular,,2012-08-02 10:23:00,Y,Y,langshalte,0,0,18,0,"0,18","3,90","3,90",18,1,N,0,"2,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,N,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,47B268EC-7B24-4E21-9EED3D539B397998.JPG,2012-08-03 10:23:02,,N,N
5.029758402071237,52.088344329786828,PUT,NL:Q:51110140,51110140,0,,Noorderbreedte,,,De Meern,,GM0344,Utrecht,Utrecht,,G,,Burg Middelweerdbaan,,,"126 De Meern Oost via Vleuten, 126 De Meern Oost via Vleuten",bus,,,,,,95,,available,,regular,,2012-08-09 10:52:00,Y,Y,langshalte,0,0,18,0,"0,18","2,40","2,40",18,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,ABA6C043-C8AA-4D54-82C9462C2F2E6057.JPG,2012-08-02 14:23:25,,N,N
5.029422604797726,52.088370275466922,PUT,NL:Q:51110150,51110150,0,,Noorderbreedte,,,De Meern,,GM0344,Utrecht,Utrecht,,G,,Burg Middelweerdbaan,,,"126 Maarssen NS via Vleuten, 126 Maarssen NS via Vleuten",bus,,,,,,275,,available,,regular,,2012-08-09 10:53:00,Y,Y,langshalte,0,0,18,0,"0,18","2,40","2,40",18,1,N,0,"1,20","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,496E9C77-EA5D-42CF-B7E27EE8A36C335B.JPG,2012-08-02 14:24:20,,N,N
4.998709094366142,52.123614233244112,PUT,NL:Q:59230130,59230130,0,,Ockhuizerweg,,,Haarzuilens,,GM0344,Utrecht,Utrecht,,G,,Ockhuizerweg,,,"127 Kockengen via Haarzuilens, 127 Kockengen via Haarzuilens",bus,,,,,,298,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
4.99882645702307,52.123551703291085,PUT,NL:Q:59230140,59230140,0,,Ockhuizerweg,,,Haarzuilens,,GM0344,Utrecht,Utrecht,,G,,Ockhuizerweg,,,"127 Vleuten NS via Haarzuilens, 127 Vleuten NS via Haarzuilens",bus,,,,,,118,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.12619878482514,52.116711883233755,PUT,NL:Q:59151310,59151310,0,,Oderdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Elbedreef,,,"1 Hoograven via Utrecht CS, 1 Hoograven via Utrecht CS",bus,,,,,,121,,available,,regular,,2011-03-28 14:32:00,Y,Y,langshalte,0,0,20,0,"0,18","2,40","2,40",20,1,N,0,"2,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,F47EA322-137A-48E4-943E895CA7EBD415.JPG,2011-03-21 15:34:12,,N,N
5.125759264231313,52.116971562675168,PUT,NL:Q:59151320,59151320,0,,Oderdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Elbedreef,,,"1 Overvecht via Utrecht CS, 1 Overvecht via Utrecht CS",bus,,,,,,301,,available,,regular,,2012-08-14 12:30:00,N,Y,langshalte,0,0,18,0,"0,18","1,40","1,40",20,1,N,0,"1,40","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,E93DAB51-8516-4F21-82072172221E5496.JPG,2011-03-21 15:30:06,,N,N
5.101601355743075,52.106992748724139,PUT,NL:Q:50003630,50003630,0,,Ondiep,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Laan van Chartroise,,,"16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen, 16 Vechtsebanen via Zuilen, 34 Maarssen via Zuilen, 36 Maarssen via Zuilen",bus,,,,,,293,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.102581735930303,52.106617620746377,PUT,NL:Q:50003640,50003640,0,,Ondiep,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Laan van Chartroise,,,"16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D, 16 Utrecht CS Centrumzijde, 34 Utrecht CS via Maarssen-D, 36 Utrecht CS via Maarssen-D",bus,,,,,,110,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.138259245608351,52.095589098901428,PUT,NL:Q:50000650,50000650,0,,Oorsprongpark,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Biltstraat,,,"251 Zeist Handelsc. via Zeist-Centr., 28 De Uithof P+R via Utrecht CS, 28 Rijnsweerd via Utrecht CS, 4 Diakonessenhuis via Biltstraat, 412 Zeist via De Uithof, 441 Wijk bij Duurstede, 452 Amersfoort via Vollenhove, 51 Drieb.-Zeist NS via Kerckebosch, 52 Amersfoort via Vollenhove, 52 Soesterberg via Vollenhove, 52 Zeist via Vollenhove, 53 Zeist via Vollenhove, 74 Zeist via Utrecht CS, 77 Bilthoven via Utrecht CS, 77 Sartreweg, 450 Amerongen Dorp , 50 Amerongen Dorp , 50 Doorn Postkantoor, 50 Driebergen-Zeist Station, 50 Wageningen Busstation, 450 Amerongen Dorp , 50 Amerongen Dorp , 50 Doorn Postkantoor, 50 Driebergen-Zeist Station, 50 Wageningen Busstation, 251 Zeist Handelsc. via Zeist-Centr., 28 De Uithof P+R via Utrecht CS, 28 Rijnsweerd via Utrecht CS, 4 Diakonessenhuis via Biltstraat, 412 Zeist via De Uithof, 441 Wijk bij Duurstede, 452 Amersfoort via Vollenhove, 51 Drieb.-Zeist NS via Kerckebosch, 52 Amersfoort via Vollenhove, 52 Soesterberg via Vollenhove, 52 Zeist via Vollenhove, 53 Zeist via Vollenhove, 74 Zeist via Utrecht CS, 77 Bilthoven via Utrecht CS, 77 Sartreweg",bus,nl.bus.50000650,,,,,89,,available,,regular,,2012-08-05 09:56:00,Y,Y,langshalte,0,0,60,0,"0,18","1,50","1,50",60,1,N,0,"1,50","0,12",N,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,F06DE0EB-6E15-4B30-91F38B09B675E7BD.JPG,2012-08-06 09:55:11,,N,N
5.137646189673916,52.095614767305705,PUT,NL:Q:50000660,50000660,0,,Oorsprongpark,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Biltstraat,,,"251 Utrecht CS via Zeist-Centr., 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 4 Utrecht CS via Biltstraat, 412 Utrecht CS Centrumzijde, 441 Utrecht CS Centrumzijde, 447 Houten via Lunetten, 452 Utrecht CS Centrumzijde, 474 Vianen via Galecop, 477 Utrecht CS Centrumzijde, 495 IJsselstein via Jutphaas, 51 Utrecht CS via Kerckebosch, 52 Utrecht CS Centrumzijde, 52 Utrecht CS via Zeist, 53 Utrecht CS Centrumzijde, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 407 Oudewater , 407 Utrecht CS , 450 Amerongen Dorp , 50 Utrecht CS , 251 Utrecht CS via Zeist-Centr., 28 De Meern-Oost via Utrecht CS, 28 Vleuterweide via Centrum, 4 Utrecht CS via Biltstraat, 412 Utrecht CS Centrumzijde, 441 Utrecht CS Centrumzijde, 447 Houten via Lunetten, 452 Utrecht CS Centrumzijde, 474 Vianen via Galecop, 477 Utrecht CS Centrumzijde, 495 IJsselstein via Jutphaas, 51 Utrecht CS via Kerckebosch, 52 Utrecht CS Centrumzijde, 52 Utrecht CS via Zeist, 53 Utrecht CS Centrumzijde, 74 Nieuwegein-C via Utrecht CS, 74 Vianen via Utrecht CS, 77 Nieuwegein-C via Utrecht CS, 77 Nieuwegein-Z via Utrecht CS, 407 Oudewater , 407 Utrecht CS , 450 Amerongen Dorp , 50 Utrecht CS",bus,nl.bus.50000650,,,,,269,,available,,regular,,2012-08-05 09:57:00,Y,Y,langshalte,0,0,60,0,"0,18","1,50","1,50",60,1,N,0,"1,50","0,12",N,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,84455F3E-8711-422F-932004B249819E33.JPG,2012-08-06 09:56:34,,N,N
5.132886093819344,52.085825586793462,PUT,NL:Q:50006890,50006890,0,,Oosterstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Homeruslaan,,,"8 Diakonessenhuis via Utrecht CS, 8 Diakonessenhuis via Utrecht CS",bus,,,,,,111,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.132842222243349,52.085843468294989,PUT,NL:Q:50006900,50006900,0,,Oosterstraat,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Homeruslaan,,,"8 Lunetten via Utrecht CS, 8 Lunetten via Utrecht CS",bus,,,,,,291,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.03626656295159,52.080822862804467,PUT,NL:Q:51110120,51110120,0,,Oranjelaan,,,de meern,,GM0344,Utrecht,Utrecht,,G,,Meerndijk,,,"107 Utrecht CS/Jaarbeurs, 407 Utrecht CS , 107 Utrecht CS/Jaarbeurs, 407 Utrecht CS",bus,,,,,,30,,available,,regular,,2014-09-01 10:50:00,N,N,haltehaven,3,"2,4",10,"21,4","0,12","0,70","0,70",0,"0,70",N,0,"1,20","0,12",N,N,N,N,N,N,Y,0,N,Y,Y,Y,Y,Y,Y,N,0,N,N,Y,Y,N,N,,A4DED6B0-9683-4C44-B7A883CE381ADA6B.jpg,2014-12-05 15:44:29,,N,N
5.035674525012495,52.080048121151286,PUT,NL:Q:51110130,51110130,0,,Oranjelaan,,,de meern,,GM0344,Utrecht,Utrecht,,G,,Meerndijk,,,"107 Gouda Station, 107 Montfoort , 107 Montfoort Kasteelplein, 107 Oudewater , 407 Oudewater , 407 Utrecht CS , 107 Gouda Station, 107 Montfoort , 107 Montfoort Kasteelplein, 107 Oudewater , 407 Oudewater , 407 Utrecht CS",bus,,,,,,210,,available,,regular,,2014-09-01 10:42:00,N,N,haltehaven,"2,5","4,3",14,"19,4","0,12","0,40","0,40",0,"0,30",Y,1,"0,30",0,N,N,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,Y,N,N,N,,C86E10D1-FA57-48EF-89F824AF78DC2CF1.jpg,2014-12-05 15:44:36,,N,N
5.11052748314119,52.119947809567002,PUT,NL:Q:59150790,59150790,0,,Oranjerivierdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Oranjerivierdreef,,,"9 Utrecht CS Centrumzijde, 9 Utrecht CS Centrumzijde",bus,nl.bus.59150790,,,,,107,,available,,regular,,2011-02-01 08:50:00,Y,Y,langshalte,0,0,"18,9",0,"0,18",2,2,"18,90",1,N,0,"1,80","0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,Y,Y,0,51919EF8-B440-4EB9-8081125B615EC3C0.JPG,2011-02-02 08:49:47,,N,N
5.11101036863508,52.119778168653504,PUT,NL:Q:59150800,59150800,0,,Oranjerivierdreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Kasaidreef,,,"9 Overvecht-Noord via Talmalaan, 9 Overvecht-Noord via Talmalaan",bus,nl.bus.59150790,,,,,290,,available,,regular,,2011-02-01 08:46:00,Y,Y,langshalte,0,0,"18,5",0,"0,18","3,40","3,40","18,50",1,N,0,2,"0,09",Y,Y,N,N,N,N,Y,0,N,Y,Y,Y,Y,N,Y,N,0,N,N,Y,N,N,N,,,,,N,N
5.085008874722122,52.125808307973699,PUT,NL:Q:59151810,59151810,0,,Oregondreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Mississippidreef,,,"6 Utrecht CS Centrumzijde, 6 Utrecht CS Centrumzijde",bus,,,,,,302,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.086152676952245,52.125101178365831,PUT,NL:Q:59151820,59151820,0,,Oregondreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Mississippidreef,,,"6 Overvecht-Noord via Nijenoord, 6 Overvecht-Noord via Nijenoord",bus,,,,,,122,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.096374117338804,52.12069572305731,PUT,NL:Q:59151930,59151930,0,,Orinocodreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Japuradreef,,,"6 Utrecht CS Centrumzijde, 6 Utrecht CS Centrumzijde",bus,,,,,,220,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.096388601532447,52.120713734825593,PUT,NL:Q:59151940,59151940,0,,Orinocodreef,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Japuradreef,,,"6 Overvecht-Noord via Nijenoord, 6 Overvecht-Noord via Nijenoord",bus,,,,,,40,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.083384238539845,52.06619525343735,PUT,NL:Q:51111450,51111450,0,,Orteliuslaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,Orteliuslaan,,,"29 Papendorp Zuid, 48 Nieuwegein via L. Rijn NS, 48 Nieuwegein via Papendorp, 29 Papendorp Zuid, 48 Nieuwegein via L. Rijn NS, 48 Nieuwegein via Papendorp, 195 Rotterdam Capelsebrug, 195 Schoonhoven , 207 Oudewater , 295 Rotterdam Capelsebrug, 295 Schoonhoven Henri Dunantpl., 195 Rotterdam CB via Benschop, 195 Schoonhoven via Benschop, 295 Rotterdam Capelsebrug, 295 Schoonhoven, 195 Rotterdam CB via Benschop, 195 Schoonhoven via Benschop, 295 Rotterdam Capelsebrug, 295 Schoonhoven, 195 Rotterdam Capelsebrug, 195 Schoonhoven , 207 Oudewater , 295 Rotterdam Capelsebrug, 295 Schoonhoven Henri Dunantpl.",bus,nl.bus.51111450,,,,,137,,available,,regular,,2013-05-20 00:00:00,N,N,langshalte,0,0,0,0,0,0,0,0,0,N,0,0,0,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,,,,,N,N
5.084439041585029,52.065487906887192,PUT,NL:Q:51111471,51111471,0,,Orteliuslaan,,,Utrecht,,GM0344,Utrecht,Utrecht,,G,,,,,"48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein, 48 Maarssen NS via Papendorp, 48 Papendorp via Nieuwegein",bus,nl.bus.51111450,,,,,340,,available,,temporary,,2012-03-15 00:00:00,N,N,langshalte,0,0,12,0,"0,10",0,0,0,0,N,0,0,0,N,N,N,N,N,N,Y,0,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,,EC9E8FEA-FD83-4E6B-9D161F8E37803E64.jpg,2014-12-05 15:44:43,,N,N
